time,seconds_elapsed,z,y,x
1681147570618961200,1.816961181640625,0.30389293044805527,0.28388786970293145,1.3059871751241385
1681147570629033200,1.827033203125,0.4290460812926292,0.013452177636092529,0.362544149120152
1681147570639105000,1.83710498046875,0.1211655425131321,0.2855022095643915,0.4533613151207566
1681147570649177000,1.847177001953125,-1.888756814315915,-0.6975773371107876,-1.1193049851488321
1681147570659249200,1.857249267578125,0.5688076032042503,-0.09312048364006914,0.048148164032027124
1681147570669321000,1.867321044921875,-0.017742577439546586,-0.09859753594482316,-0.11343380661676637
1681147570679393000,1.87739306640625,-0.15760346807241438,-0.07007186308111996,-0.14267370129758492
1681147570689465000,1.887465087890625,-0.18467501487135887,0.009400892951292917,-0.1257688807232771
1681147570699537200,1.897537109375,-0.010127426260709761,0.03298643339853734,0.010556967651238664
1681147570709609200,1.907609130859375,0.30054946523904796,0.23450525023881344,0.22784044032106174
1681147570719681300,1.917681396484375,0.5287468109726906,0.07768010046198032,0.19680954317077992
1681147570729753300,1.92775341796875,0.18757248987853525,-0.034088494622614235,0.009214298037742263
1681147570739825200,1.9378251953125,0.03868365865945816,-0.015873577830428257,-0.0038183161791414022
1681147570749897200,1.947897216796875,0.09120704210102558,-0.019585200498392803,-0.0028693037920398635
1681147570759969300,1.95796923828125,0.03434475267231464,-0.021168588099163024,-0.006636885297787375
1681147570770041300,1.968041259765625,0.062030047455430025,-0.023007156037399543,-0.002056288642412983
1681147570780114200,1.9781142578125,0.06846914059221744,-0.00764916304629296,0.005920110763981938
1681147570790186200,1.988186279296875,0.07999298964738845,-0.016550600309157743,0.013294822516757994
1681147570800258000,1.998258056640625,0.06218494575619697,-0.015342694957274942,0.014391700675641186
1681147570810330000,2.008330078125,0.07953881613910198,-0.01022446602755226,0.00752769665766973
1681147570820402200,2.018402099609375,0.07834054626524448,-0.0003464388174936175,0.017029693629569374
1681147570830474200,2.02847412109375,0.05589549022316932,-0.013293142016325145,0.011137699281796812
1681147570840546000,2.038546142578125,0.05095511121153831,-0.018354133466631173,0.002817756267893128
